full_text,username,sarcasm
fess ada open delivvvv gak ya urgentlyyyy bgttt buat oranggg sakitttt,draftanakunpad3,not_sarcastic
info dong pad pengiriman barang luar pulau yg murah pake apa ya,draftanakunpad3,not_sarcastic
pad ada yang tau tempat nailart di nangor yang worth it ga,draftanakunpad3,not_sarcastic
pad akangteteh info koskontrakan kamar 2 cewe cowo daerah hegar ciseke atau puri atuuu,draftanakunpad3,not_sarcastic
pad overkost pondok dara 2 khusus putri meijuli 2025 harga 2jt negobayar perbulan lokasi strategis ciseke besar minat,draftanakunpad3,not_sarcastic
pad info kost cewek yang bisa bayar bulanansetengah tahun plsss,draftanakunpad3,not_sarcastic
pad tawarin kulkas under 800k kalo ada yang pernah buat nyimpen bahan penelitian tapi kalo bahan masak biada tawarin aja dulu thankyou,draftanakunpad3,not_sarcastic
info kosan cat friendly daerah manapun boleh kl bisa bayarnya 6 bulanan kl ga over kontrak kosan meijuli krn kosan gue habis awal bulan pad,draftanakunpad3,not_sarcastic
dau ada yang tertarik gabung grup komunitas di wa tentang informasi beasiswa luar negeri ga tapi masih merintis linknya ada di rep,draftanakunpad3,not_sarcastic
ada yg bisa j0ki tugas hukum gak ya pad,draftanakunpad3,not_sarcastic
sender mau ngeluh pad jujur keganggu banget kalo udah ada rombongan kendaraan yang berisik knalpotnya apalagi malem malem ini dari aparat emang ga pernah ditindak kah soalnya ga sekali dua kali,draftanakunpad3,not_sarcastic
pad itu rame rame depan itebe apaan yahh lagi nugas berisik amay,draftanakunpad3,not_sarcastic
info kontrakanoverkontrak yang sekiranya muat 45 orang dong sebut daerahnya dimana yaah,draftanakunpad3,not_sarcastic
dau dicari cowo ftg 23 buat sama temenku anak kesehatan 24 kriteria batak kristen tinggi takut tuhan tidak patriarki tdk ada riwayat selingkuh good communication suka anak kecil,draftanakunpad3,not_sarcastic
pad ada keychain gemes banget berkarakter yang mau order boleh banget yaa liat liat di ig nya dan boleh dm atau chat wa ke 087822996241 bisa request bentuk juga lohh sistemnya cod sekitar ciseke hegar atau kampus kalo lagi di kampus yaa,draftanakunpad3,not_sarcastic
pad sebenernya boleh ga sih foto pagi2 di kampus du sebelum mulai wisuda yg wisuda febnov kemarin ada yg dibolehin ga makasih guyss,draftanakunpad3,not_sarcastic
pad laundry sepatu yg bisa antar jemput dimana yhhh aku mau nyuci 8 pasang sekaliguss,draftanakunpad3,not_sarcastic
pad ada yg mau bantu isiin kuesioner sender buat uji validitas dan reliabilitas gaaa full anonym koo,draftanakunpad3,not_sarcastic
girlsss yuk belajar digitalisasi konten lewat workshop digiwomen di hari sabtu besok amp minggu depan programnya by ffl awardee nihh bisa dapetin hadiah menarik juga kalau ikut lombanya pad langsung daftar di atau cek di ig,draftanakunpad3,not_sarcastic
wts tiket disney on ice 2 tix bronze 9 mei 2025 1430 wib murah aja pad 08995033905,draftanakunpad3,not_sarcastic
pad saranin bebek madura yang enak dimana dong trus sama adaa yg bisa beliin ga sertain aja fee nya,draftanakunpad3,not_sarcastic
pad ayo yang minat preloved barang ini langsung reply aja yaa bantu sender buat nambahin uang makan sama jajan,draftanakunpad3,not_sarcastic
pad rekomendasi jajanan umkm nangor dongg yang hidden gem hidden gem juga bole,draftanakunpad3,not_sarcastic
bersihkan kosan apartment rumah atau kantor anda dengan cepat dan murah pad hubungi kami sekarang juga untuk mendapatkan penawaran spesial hunian kita bersih nyaman dan hati tenang kuy di order kita buka dari jam 5 pagi sampe jam 8 malam bebersih 085860454560,draftanakunpad3,not_sarcastic
ada yg open deliv pad share wa langsung dong,draftanakunpad3,not_sarcastic
pad h55 uas yang kebantai di uts jgn nangis yaa mari balas dendam di uas bersama elc jatinangor wa 081394543366,draftanakunpad3,not_sarcastic
hati hati aja mau yang nganter temen atau nyari kost sendiri gw pernah dipalak duit sama calo yg sekaligus satpam unpad dia maksa sampe dikejar ke mru padahal cuma anter pad,draftanakunpad3,not_sarcastic
fess disewakan apartemen tipe executive pinewood jatinangor untuk fasilitas sesuai yang ada di foto dan kalau tertarik bisa tanya harga atau lebih jelasnya di cp yang tertera yaaa,draftanakunpad3,not_sarcastic
tolong bantu aku ya pad soalnya lagi bu,draftanakunpad3,not_sarcastic
pad info travelbus dari jatinangorbandung yang ke arah cisarua bogor taman safari dong atau yang ngelewatin itu kalo ada yg tau pls rep makasiiiii,draftanakunpad3,not_sarcastic
dijual motor listrik fox merah masih dibungkus dan belum dipake yang mau nanya nanya boleh banget reply aja nanti aku dm,draftanakunpad3,not_sarcastic
pad hati hati kalo nyari kost pokoknya jgn sampe ketipu di nangor byk calo byk mafia byk penipu tiati aja mending survei langsung dan jelass pemiliknyaa atau bukann gue baru kena tipu plis tiati aja,draftanakunpad3,not_sarcastic
yg mau dan bisa deliv dr warteg tegal jaya depan sarjana ke jl sayang dkt jatos rep dong pad fee 6k,draftanakunpad3,not_sarcastic
pad kira kiraa 1 5 juta perbulan exclude kosan di jakarta selatan cukupp ga yaa misalnya seringg masak jg,draftanakunpad3,not_sarcastic
pad masih ada 3 hari lagi nih buat daftar jadi volunteer online di media yg bahas mahasiswa freshgraduate amp karir gt cocok bgt sih buat yg pgn nambah pengalaman di cv amp portofolio coba cek dulu ketentuannya disini,draftanakunpad3,not_sarcastic
info tempat beli kura kura kecil di nangor dong pad,draftanakunpad3,not_sarcastic
pad aku mau preloved parfum project 1945 yang varian princess of java di harga 215k boleh nego ada yang mau ga ya btw itu tutupnya magnet dan dpt box parfumnya,draftanakunpad3,not_sarcastic
pad wtb wajan penggorengan diutamakan yg under 50k dan bisa cod di hegarciseke makasih,draftanakunpad3,not_sarcastic
pad guys helpp ada yang mau bantu isi kuesioner ku gaa kriteria nya cuman usia 1825 tahun dan sedang mengalami fase life after break up blm punya pasangan lagi ada reward saldo emoneyy buat 15 orangg dan free pass undian saldo buat responden terakhirr,draftanakunpad3,not_sarcastic
pad wts 1 tiket konser alseace 2025 barangkali temen nya ada yg mau rep ajaa nanti di dm,draftanakunpad3,not_sarcastic
kalau aku mau prelove parfumnya project 1945 yang princess of java di harga 215k kirakira ada yang mau ga udh disemprot beberapa kali tapi ga banyak si boleh nego ya,draftanakunpad3,not_sarcastic
pad infokan gym nangor yang bagus donggg tra pt nya juga oke,draftanakunpad3,sarcastic
pad nitip barang buat dijual ya xros 4 nano minus gaada catridge charger dan no box batangan dijual karna ga kepake pemakaian seminggu 150rb gacocok negoin aja dlu,draftanakunpad3,not_sarcastic
pad masih belum nemu nih kesempatan masih terbuka buat temen temen yang mau cari uang jajan tambahan,draftanakunpad3,not_sarcastic
pad dijual pod caliburn beli 240k jual rugi 150k beli krn iseng aja first timer dijual krn gacocok baru beli sejam lalu gratis liquid,draftanakunpad3,not_sarcastic
pad infokan kosan harian cowocampur buat malem ini dong tolong banget kosan gue lagi di renovv,draftanakunpad3,not_sarcastic
wtssss sperpat fortuner 4 biji masi baru bgttt karena cuma sehari pake 18 7jt ajaa harga beli 20jt bole komen tar gue dm ya pad,draftanakunpad3,not_sarcastic
pad spill kostan kalian dong yang pertahunnya 8jt atau under segitu di daerah ciseke atau cisaladah sender mau pindah kostan huhu kost cowocampur,draftanakunpad3,not_sarcastic
halo pad aku lg ngadain penelitian survei pengalaman kunjungan wisatawan ke gwk cultural park bali and need responden bagi yg minat blh reply yaa but maaf bgt ga ada reward tapi semoga nilai disetiap matkul memuaskan dan lulus tepat waktu,draftanakunpad3,not_sarcastic
pad ingpo sewa kost putri mingguan dong please butuh banget buat 25 april sampe 10 mei,draftanakunpad3,not_sarcastic
wts cepat pad barang kos ada ember gayung meja udah gak kos lagi boleh nego sampe jadi yg penting mau ambil sendiri lokasi di perum ikopin yaa fastrespon wa please bantu aku yaa gaenak nitip terus huhu,draftanakunpad3,not_sarcastic
pad ada yang avail wangsa harian ac untuk tanggal 19 ga yaa,draftanakunpad3,not_sarcastic
pad roti kukus senadi open free deliv sampai depan kost kalian nih syaratnya cukup minimal order 2 pcs aja untuk luar kampus dan max gkpn amp 3 pcs untuk dalam kampus varian rasanya ada banyak amp punya 3 pilihan roti harganya start dari 4 5k an lgsg aja pc cp di poster ya,draftanakunpad3,not_sarcastic
pad aku mau preloved ni kaos lengan pendek smua rata2 merk uniqlo under 50k smua yg minat reply aja ya,draftanakunpad3,not_sarcastic
pad ada yang ibadah jumat agung di gki my sore ini gak guys,draftanakunpad3,not_sarcastic
tementemen kamu udah ikut karna tennis kamu kapan pad di sini kamu bisa unlock new skill expand circle pertemanan healing productive lokasi tennis court jatinangor further info kepoin,draftanakunpad3,not_sarcastic
pad mau gaa bolsu hehehe,draftanakunpad3,not_sarcastic
pad ada yang mau ikut main padle hari minggu di bandung yaa,draftanakunpad3,sarcastic
pad aku kan ragu mau daftar atau gak terus aku nanya ke temen aku dan aku dikirimin foto ini sumpah dia bilang afl worth it banget company visit dan belajar dr ahlinya aku liat ig aiesec katanya ini last day kalian jangan lupa daftar yaaaaa biar ketemu aku,draftanakunpad3,not_sarcastic
h1 penayangan perdana film pendek sangkar madu terima kasih atas antusiasnya pad pembelian tiket penayangan perdana film pendek sangkar madu secara online sudah ditutup nii buat kalian yang mau nonton bisa beli tiketnya secara ots besok yaa,draftanakunpad3,sarcastic
teteh teteh ko bisa klo lewat wanginya semerbak banget penasaran pda pke parfum apa sih aku setiap pke parfum berasa wanginya cma brtahan 5 menit aja ko kalian pada awet dan wangi terus mau minta rekomendasi parfum link shopee nya jga tehh klo bisa yg ga trlalu mahal,draftanakunpad3,not_sarcastic
pad share pengalaman buruk klean terkait calo kosan di jatinangor dong kasih tips juga buat maba yang lagi cari kos biar gak kena zonk calo,draftanakunpad3,not_sarcastic
dau info tempat sewa motor di jatinangor,draftanakunpad3,not_sarcastic
pad wts vaseline hand body lotion healty bright spf 24 400ml masih baru blm dipake samsek 45k boleh nego rep aja,draftanakunpad3,not_sarcastic
pad infoin parttime di nangor dong pegangan uang udah menipis banget,draftanakunpad3,not_sarcastic
pad info dong warkop ammar buka ga yaahh,draftanakunpad3,not_sarcastic
ada yg buka jastip bandung ga hari ini pad,draftanakunpad3,not_sarcastic
fess ada yg tau tempat makan di jatinangor jual cumi saos pedas gitu gak ya pls mauu infokannn trimakasi,draftanakunpad3,not_sarcastic
pad preloved skincare bodycare dll cod ciseke besar take lebih dari 2 item dapet diskon nanti sender muncul di komen dm aja buat detailnya,draftanakunpad3,not_sarcastic
pad ada yang nyewain louvin bulanan6 bln buat semester depan gakk reply yaa,draftanakunpad3,not_sarcastic
pad pliss infoin kerjaan part time yg bisa dilakuin wfh bu bangettt uang sender tinggal 50k ortu blm bisa ngirim,draftanakunpad3,not_sarcastic
ada yang buka jasa transkrip mau transkrip 3 file audio 2 file 30 menit 1 file 16 menit drop price langsung ya jgn mahal pls aku miskin,draftanakunpad3,not_sarcastic
pad ada yang motornya bisa disewa siang ini sampe malem,draftanakunpad3,not_sarcastic
pad wtb panci listrik kondisi masih bagus minusnya gak ada tutupnya 40k aja boleh nego alasan dijual karena bu yg minat boleh reply yaa cod depan puskesmasgosend,draftanakunpad3,not_sarcastic
pad ngopi hemat tanpa keluar kos nikmati varian kombinasi beverages rasa nikmat free delivery order via wa amp follow ig,draftanakunpad3,not_sarcastic
hai blind box enjoyer mau saldo 20k kalau kamu mahasiswa feb fib fisip fmipa fapsi fkep fkg fpik atau fapet amp pernah beli blind box gachamainanproduk sejenisnya isi kuesioner ini ya,draftanakunpad3,not_sarcastic
ada yang mau jemuran ini pad mau jual di 100k aja rakitnya gampang banget yang mau komen ya serius only,draftanakunpad3,sarcastic
pad please angkut harga murah aja tinggal komen nanti aku dm,draftanakunpad3,not_sarcastic
pad dicari yg bisa translet cv dari inggris ke indo sender lg sibuk gabisa translet nnti ada fee nya komen aja,draftanakunpad3,not_sarcastic
wts foom y 250k aja bonus catridge 2 bekas 1 baru fullsett,draftanakunpad3,not_sarcastic
pad ada yang jual mencittikus putih gitu ga buat makanan uler kalau bisa size jumper ya tolong rep ya yang mungkin jual,draftanakunpad3,not_sarcastic
pad cheesecuit hadir lagii promo loh cuma 18k dapet 2 ayoo tunggu apalagi udah banyak yg repurchase nyesel sih ga nyobain keburu aku lulus slot terbatas pengantaran keseluruh nangor yaa,draftanakunpad3,not_sarcastic
wts foom x absolute black pemakaian sebulan 100k aja pad,draftanakunpad3,not_sarcastic
pad sender mau preloved beberapa barang sender yg udah gakepake buat nambahin uang makan atau jajan kalo ada yang minat langsung reply ajaa yaaa,draftanakunpad3,not_sarcastic
pad wts galon kosong plus pompa blazer sama hoodie unisex kalau ambil blazer sama hoodie jadi 20k aja kalau take all 60k aja drop komen ya,draftanakunpad3,not_sarcastic
pad sewa apartemen easton park jatinangor fully furnished tipe studio lt 20 menghadap ke arah gapura jatinangor free ipl di sewakan tahunan tanpa perantara kontak surya wa 089699315136 harga sewa rp 26jt tahun nego fasilitas ac wifi kulkas kompor dsb,draftanakunpad3,not_sarcastic
pad ada yang jual eyeliner ga ya lagi butuh cepet bebas new or preloved,draftanakunpad3,not_sarcastic
pad infoo rental mobil,draftanakunpad3,not_sarcastic
pad sewa apart kamar pribadi karena lagi ga dinangor nih,draftanakunpad3,not_sarcastic
hipad hari ini open yah yang mau ikut deliv boleh banget rep or chat yah di nomer yang terterasee you later 081223523333 082319883564,draftanakunpad3,not_sarcastic
ada yang bisa sewain pickup gak buat antar barang jatinangorgarut bisa sama supir atau pickup aja pad,draftanakunpad3,not_sarcastic
yang mau nonton di cgv trs beli combo solo tapi pengen hemat dikit bisa beli di aku ya karena nanti bisa hemat 10k yang mau komen aja ya,draftanakunpad3,sarcastic
pad info sewa kamar apart di pinewood skyland tgl 2627 april dong yg trusted yah tia,draftanakunpad3,not_sarcastic
pad ada yang mau jogging di itbunpad ga sore ini,draftanakunpad3,not_sarcastic
skripsi belum kelar tapi hrd udah nanya apa keunggulan kamu tenang belum telat buat mulai upgrade skill bareng myskill kamu bisa belajar fleksibel bahkan sambil rebahan gunakan kode promo ini buat mulai invest ke masa depanmu,draftanakunpad3,not_sarcastic
pad ada yg punya raket badminton beserta koknya gak ya yg bisa dipinjem,draftanakunpad3,not_sarcastic
siapa yang bisa nganterin buat cod an motor besok kalo bisa yang ngerti sedikit permotoran pad fee dm,draftanakunpad3,not_sarcastic
overkontrak kozko living putri mei agustus 2025 fasilitas kamar tipe premium room kasur lemari dll km dalam pantry bersama ac wifi water heater parkir mobil motor akses 24 jam satpam dm id line skawnegur for more info pad,draftanakunpad3,not_sarcastic
pad mau nnya kalo misal kita ga ikut uts satu matkul ini konsekuensinya apa ya soalnya gue ga paham percuma juga ikut nilainya bakal jelek,draftanakunpad3,not_sarcastic
wts pad dbe w100 dijual karena dijarang dipakai terhitung baru 3x pakai yaa pembelian 17 februari 2025 udah bisa dual connection dongle atau bluetooth jadi bisa portable dibawa kemana mana jual di harga 350 aja masih bisa nego harga baru sekitar 425k free ongkirr,draftanakunpad3,not_sarcastic
pad lagi banyak beasiswa yang buka nih di dalam atau pun luar negeri yuk ikutan kelas nulis esaimotivation letterstatement of purpose bareng para awardee yang lolos klik wa di bio,draftanakunpad3,not_sarcastic
wts pad kasur uk 90x200 pemakaian 3 bulan mulus bersih jual rugi 180k aja karpet bulu no minus no kotor uk 160 x 100 harga 35k rak laci 34x24x43 cm masih mulus kmrn beli 100k jual 50k aja angkut semua 250k minat dm ig jatinangor,draftanakunpad3,not_sarcastic
pad buat yang punya peliharaan hamster kucing kalo liburan gitu ada ga yaa tempat penitipan pet selama liburan help,draftanakunpad3,not_sarcastic
pad bngst emyu kambek cokk jago bgt tim gue anjir gue tarik katakata gue sebelumnya fuck onanaa fuck uts akan ku hadapi semuanya sambil tersenyum,draftanakunpad3,not_sarcastic
pad hari minggu sate fapet jualan gak,draftanakunpad3,not_sarcastic
pad taii begadang nonton emyu malah bikin kesel anjg tim tlol bubarin aja jadi ormas anjg fuck uts fuck emyu mending nonton lazio anjjg,draftanakunpad3,not_sarcastic
pad sender masih nyari nih yang mau jadi kurir laundry kemaren udh pada di dm dm in tapi blum pada bales yang mau reply ajaa yaa nantii di dm lumayaan buat tambah tambaah jajaan,draftanakunpad3,not_sarcastic
pad stickernyaa sisa dikit bangeet nihhhh sp maau ayo cepeetaann sblm diambil yang lain lgsg ke yaaaww yakaali anak unpad gapunya sticker unpad btw ini 14 sticker loh dan harganya cuman 10k aja udah free ongkir yaa,draftanakunpad3,not_sarcastic
